1868,2,-0.705105131
1868,3,-1.113638101
1868,4,-0.58558811
1868,5,2.284019653
1868,6,1.724307335
1868,7,-0.09246246
1868,8,0.284138122
1868,9,-0.033176478
1868,10,0.343372863
1868,11,-2.566322746
1868,12,0.949828645
1869,1,-1.59048609
1869,2,1.072576382
1869,3,-2.278915551
1869,4,0.044118754
1869,5,2.08726864
1869,6,-0.335767791
1869,7,-0.189931653
1869,8,-0.403206019
1869,9,-0.582825376
1869,10,-1.876689671
1869,11,-1.732855572
1869,12,-0.640872518
1870,1,-2.299666369
1870,2,-1.225387158
1870,3,-1.490840285
1870,4,-0.777390664
1870,5,1.169340746
1870,6,0.807463494
1870,7,1.608057114
1870,8,-0.912947115
1870,9,-1.878560768
1870,10,-1.033210751
1870,11,0.012430948
1870,12,-1.796839048
1871,1,-1.093935705
1871,2,-0.950259516
1871,3,-0.495702813
1871,4,0.839073648
1871,5,-0.460302465
1871,6,-1.569835527
1871,7,0.345747966
1871,8,-0.770388816
1871,9,0.523438922
1871,10,-1.248431065
1871,11,-1.498985771
1871,12,-4.243815893
1872,1,-0.50336879
1872,2,0.166376794
1872,3,0.594354218
1872,4,0.509386525
1872,5,0.376818228
1872,6,-0.651033163
1872,7,0.01317692
1872,8,-0.374399545
1872,9,0.443099003
1872,10,0.675026004
1872,11,0.377773646
1872,12,0.813664255
1873,1,1.074215826
1873,2,-0.74926283
1873,3,1.334269291
1873,4,-0.219139964
1873,5,-0.974834213
1873,6,-0.746873812
1873,7,1.361394793
1873,8,1.134656556
1873,9,-0.033098882
1873,10,0.264328678
1873,11,-1.100906344
1873,12,-0.266858689
1874,1,-0.832918893
1874,2,-1.571684121
1874,3,-1.231226512
1874,4,0.738200893
1874,5,-2.030640751
1874,6,0.399524607
1874,7,1.159950491
1874,8,-0.347882663
1874,9,0.440651444
1874,10,0.377643672
1874,11,-1.409305505
1874,12,-0.600979965
1875,1,-0.142303905
1875,2,-2.597466428
1875,3,-2.000268137
1875,4,-1.410498399
1875,5,2.115188924
1875,6,0.885422673
1875,7,-0.462453862
1875,8,0.437591177
1875,9,-0.492152174
1875,10,-0.710511219
1875,11,-1.292500289
1875,12,-2.472713649
1876,1,-1.623442199
1876,2,-0.515917451
1876,3,0.03294008
1876,4,-0.16484521
1876,5,-1.006915592
1876,6,-0.137910627
1876,7,-0.123434684
1876,8,0.320259087
1876,9,-0.709656147
1876,10,0.541907208
1876,11,-1.478129828
1876,12,0.988010786
1877,1,0.657426132
1877,2,0.172129108
1877,3,-1.163568323
1877,4,-0.513975994
1877,5,-0.85595083
1877,6,0.935678557
1877,7,0.376969017
1877,8,1.15483707
1877,9,0.470002616
1877,10,-1.681797114
1877,11,0.074051602
1877,12,-0.844682292
1878,1,-1.598228834
1878,2,-0.557409562
1878,3,-0.909532565
1878,4,0.365203751
1878,5,0.714807481
1878,6,1.208887581
1878,7,-0.278832273
1878,8,1.083574905
1878,9,0.301470963
1878,10,0.843151308
1878,11,-0.212693201
1878,12,-0.728088081
1879,1,-0.052882206
1879,2,0.823925611
1879,3,0.114211556
1879,4,-0.444532357
1879,5,-2.086415255
1879,6,0.41199702
1879,7,-0.767355214
1879,8,0.857783079
1879,9,0.778765752
1879,10,-0.800333877
1879,11,-1.885489422
1879,12,-2.397542531
1880,1,-2.227946438
1880,2,-0.635035747
1880,3,-0.355947944
1880,4,0.518724393
1880,5,-0.699145294
1880,6,-0.22402083
1880,7,1.530757995
1880,8,-0.126554394
1880,9,0.147866809
1880,10,0.248143031
1880,11,0.534703459
1880,12,0.870642437
1881,1,0.244173387
1881,2,0.198098745
1881,3,0.351158661
1881,4,0.937650673
1881,5,-0.536609741
1881,6,-0.429864075
1881,7,0.544740743
1881,8,0.626562854
1881,9,-0.970514436
1881,10,-1.257946994
1881,11,-1.033624585
1881,12,-0.199790237
1882,1,0.146422955
1882,2,-0.281167335
1882,3,1.029164377
1882,4,-0.235212847
1882,5,0.196599661
1882,6,0.231267614
1882,7,-0.265362452
1882,8,-0.788472373
1882,9,-0.615161802
1882,10,0.237771079
1882,11,0.045168726
1882,12,0.18165092
1883,1,-0.016315371
1883,2,-0.043825683
1883,3,-1.622565813
1883,4,-0.829440833
1883,5,-0.887942584
1883,6,-0.455166186
1883,7,-0.302446427
1883,8,-0.646901387
1883,9,-0.792235335
1883,10,-0.815444133
1883,11,-0.432751376
1883,12,-1.151243292
1884,1,-0.48732192
1884,2,0.28956372
1884,3,0.009655254
1884,4,0.069789635
1884,5,0.624006158
1884,6,-2.129313216
1884,7,-0.196151132
1884,8,-0.567757621
1884,9,-0.591193428
1884,10,-1.238512172
1884,11,-1.803474086
1884,12,-0.318140054
1885,1,-0.957466061
1885,2,0.376727324
1885,3,0.289638939
1885,4,-0.357872106
1885,5,-0.553084736
1885,6,-0.220936176
1885,7,0.002529174
1885,8,1.188999974
1885,9,-0.352570872
1885,10,-0.884374856
1885,11,-0.535444743
1885,12,-0.677209948
1886,1,-0.50556268
1886,2,-0.656190985
1886,3,-0.947196098
1886,4,0.089737525
1886,5,-0.23461973
1886,6,-0.921191842
1886,7,-0.560011796
1886,8,-0.915361021
1886,9,0.579212061
1886,10,0.735294591
1886,11,0.195084882
1886,12,0.276095253
1887,1,-0.720641398
1887,2,-1.33813147
1887,3,-0.020602678
1887,4,-0.649613598
1887,5,-0.669661109
1887,6,0.007721618
1887,7,0.846259049
1887,8,0.521987703
1887,9,0.815740961
1887,10,-1.902660253
1887,11,-0.770708949
1887,12,-0.751458188
1888,1,-1.858763755
1888,2,-1.389367091
1888,3,-0.569995194
1888,4,-0.279079655
1888,5,-0.084529567
1888,6,0.677591495
1888,7,-0.512665117
1888,8,-1.340749751
1888,9,0.404052146
1888,10,-1.202814824
1888,11,-1.243971599
1888,12,0.068768953
1889,1,-1.006393995
1889,2,-1.177931391
1889,3,-1.098680467
1889,4,-1.035277677
1889,5,0.013450375
1889,6,0.588909144
1889,7,0.022132321
1889,8,-0.023860776
1889,9,-0.751492962
1889,10,0.025602851
1889,11,-0.50782143
1889,12,-1.325295181
1890,1,0.443998014
1890,2,-1.114827008
1890,3,-0.546898364
1890,4,-0.203469382
1890,5,-0.210065693
1890,6,-0.74921082
1890,7,-0.977178437
1890,8,0.486070335
1890,9,-1.576219661
1890,10,-1.221539055
1890,11,-1.420130417
1890,12,-1.682415673
1891,1,-2.554529742
1891,2,-1.97149998
1891,3,-0.725156239
1891,4,-1.215110336
1891,5,-0.329008241
1891,6,-0.581255992
1891,7,0.218897895
1891,8,-0.341407164
1891,9,0.226815984
1891,10,0.365273988
1891,11,0.179248051
1891,12,0.263146107
1892,1,-0.084511594
1892,2,0.710920034
1892,3,-0.508897726
1892,4,0.115657144
1892,5,-0.368955257
1892,6,0.734133759
1892,7,-0.090196804
1892,8,0.080188991
1892,9,-0.179036638
1892,10,0.314705041
1892,11,-0.125529375
1892,12,-0.818372735
1893,1,-2.828285565
1893,2,-0.632464606
1893,3,-0.386106891
1893,4,0.153113139
1893,5,0.026220384
1893,6,-0.003569465
1893,7,0.227368747
1893,8,-0.508281459
1893,9,0.390473892
1893,10,0.875574597
1893,11,0.171403491
1893,12,0.176401505
1894,1,-1.153486851
1894,2,-0.556273261
1894,3,-0.228892363
1894,4,0.319364443
1894,5,-0.529922026
1894,6,-1.001638111
1894,7,0.499070837
1894,8,-0.767366252
1894,9,-0.142612449
1894,10,0.3632284
1894,11,0.488006201
1894,12,-0.448793741
1895,1,-1.061297943
1895,2,-1.826763145
1895,3,-0.953338115
1895,4,0.251150169
1895,5,-0.76579333
1895,6,-0.329243608
1895,7,0.643849357
1895,8,-0.263435131
1895,9,1.213675711
1895,10,0.373448857
1895,11,0.73606396
1895,12,0.257378476
1896,1,-1.310525784
1896,2,-0.63200074
1896,3,0.251865861
1896,4,-1.442749522
1896,5,-1.298697521
1896,6,-0.46994523
1896,7,0.264822957
1896,8,-1.411855983
1896,9,-0.7150776
1896,10,-0.378165566
1896,11,-0.752147369
1896,12,-0.095855311
1897,1,-0.218285808
1897,2,0.109466764
1897,3,0.560340777
1897,4,0.079835808
1897,5,-0.894252025
1897,6,0.038182588
1897,7,0.7132711
1897,8,-0.173227129
1897,9,0.082953099
1897,10,-1.523221115
1897,11,-0.971381198
1897,12,-0.577565906
1898,1,0.465887612
1898,2,-0.722951671
1898,3,-0.044475164
1898,4,-0.005688109
1898,5,-0.456153244
1898,6,-0.186489191
1898,7,-0.983113267
1898,8,-0.402590307
1898,9,-0.035547305
1898,10,0.491357132
1898,11,1.501346714
1898,12,0.22865567
1899,1,0.762248093
1899,2,0.320350533
1899,3,-0.016424652
1899,4,0.019508968
1899,5,-0.048712156
1899,6,-0.855911727
1899,7,-1.096339449
1899,8,-0.042210135
1899,9,-0.02592095
1899,10,0.563460884
1899,11,0.169626457
1899,12,-0.594948347
1900,1,0.255760389
1900,2,0.851935374
1900,3,-1.234713956
1900,4,-0.963652273
1900,5,-0.699356796
1900,6,-0.099549778
1900,7,-0.466098831
1900,8,-1.091205125
1900,9,0.426079109
1900,10,1.408012439
1900,11,0.838747307
1900,12,0.080755492
1901,1,-1.355179629
1901,2,-2.009985401
1901,3,-0.263139429
1901,4,0.195868292
1901,5,-0.796610099
1901,6,0.594244093
1901,7,-0.116055583
1901,8,-0.44071437
1901,9,-0.360130894
1901,10,-0.518641554
1901,11,-0.92294784
1901,12,0.008783571
1902,1,0.01159414
1902,2,0.542074328
1902,3,-0.24906195
1902,4,0.709289972
1902,5,-2.056894653
1902,6,-1.58696162
1902,7,-0.043329711
1902,8,-0.079629026
1902,9,0.187866562
1902,10,-0.325599969
1902,11,-0.982647576
1902,12,-0.932001257
1903,1,-0.422732571
1903,2,-0.138969118
1903,3,-0.032589218
1903,4,-1.617266112
1903,5,-0.699592768
1903,6,-1.548410516
1903,7,-1.335937029
1903,8,-0.466777678
1903,9,-0.263507719
1903,10,-0.075421042
1903,11,-0.711076157
1903,12,-0.314561754
1904,1,-0.477112226
1904,2,-0.018372501
1904,3,-0.187637302
1904,4,0.015608345
1904,5,0.45700235
1904,6,0.932485048
1904,7,1.376798284
1904,8,0.556052536
1904,9,-1.337817513
1904,10,-1.084420151
1904,11,-1.587508494
1904,12,-0.806107327
1905,1,-1.832798561
1905,2,-1.771346571
1905,3,-0.261658348
1905,4,-0.036966493
1905,5,-0.904278533
1905,6,-0.502905807
1905,7,1.024435412
1905,8,0.320468616
1905,9,0.589871145
1905,10,-2.324719997
1905,11,-0.661338435
1905,12,-0.358544063
1906,1,-0.57629205
1906,2,-1.179644627
1906,3,-0.588228587
1906,4,-0.632375044
1906,5,-0.914557297
1906,6,-0.631669237
1906,7,-0.313669976
1906,8,0.231363333
1906,9,-0.999594337
1906,10,-0.592982076
1906,11,0.109447928
1906,12,-1.034398158
1907,1,-1.491998961
1907,2,-1.819537857
1907,3,-1.767916499
1907,4,-1.513475553
1907,5,-0.292878412
1907,6,-0.4079386
1907,7,-0.846501753
1907,8,0.171506028
1907,9,-0.175499402
1907,10,0.747056726
1907,11,0.154782988
1907,12,0.587966049
1908,1,-0.401170108
1908,2,-0.675993957
1908,3,-0.825760605
1908,4,-1.27395729
1908,5,0.707424894
1908,6,0.364813961
1908,7,-0.297397948
1908,8,-0.684923063
1908,9,-1.052133266
1908,10,-0.287410604
1908,11,-0.796177333
1908,12,-0.602773308
1909,1,-1.053313006
1909,2,-1.769056842
1909,3,-0.819827864
1909,4,-0.043503222
1909,5,-0.325116673
1909,6,-0.869181043
1909,7,-1.569498846
1909,8,-0.816722611
1909,9,-0.796311547
1909,10,0.090357753
1909,11,-0.905999722
1909,12,0.408792832
1910,1,-0.286147652
1910,2,-0.446289371
1910,3,-0.494980326
1910,4,-0.550390772
1910,5,-1.383653319
1910,6,-0.691784939
1910,7,-1.378100834
1910,8,-0.728145755
1910,9,-1.846455641
1910,10,-0.081237696
1910,11,-0.983097636
1910,12,0.406937562
1911,1,-1.056153987
1911,2,-1.291951424
1911,3,-0.434586724
1911,4,-0.841865246
1911,5,-0.889948477
1911,6,-0.350520114
1911,7,0.078878259
1911,8,1.467953246
1911,9,0.744770498
1911,10,0.23058512
1911,11,0.925158202
1911,12,1.114282431
1912,1,0.104369991
1912,2,0.990195885
1912,3,0.959794752
1912,4,-0.772433548
1912,5,-0.163424813
1912,6,-0.437325022
1912,7,-0.164932209
1912,8,-0.992183413
1912,9,-2.81962835
1912,10,-1.241296153
1912,11,-1.961711847
1912,12,-0.449593667
1913,1,0.233204734
1913,2,-0.680477904
1913,3,0.495268288
1913,4,-0.196743014
1913,5,-0.432348775
1913,6,-0.009182831
1913,7,-2.038105086
1913,8,-1.155355722
1913,9,0.310500853
1913,10,0.353928838
1913,11,0.903264715
1913,12,0.05225373
1914,1,-1.411048032
1914,2,-0.103975847
1914,3,0.220405034
1914,4,0.73660978
1914,5,-0.084098243
1914,6,-1.371424744
1914,7,-1.23507912
1914,8,-1.077862839
1914,9,-1.056316928
1914,10,-1.271056243
1914,11,-0.983393377
1914,12,0.355077795
1915,1,-0.269494741
1915,2,-0.605642456
1915,3,-0.677910501
1915,4,-0.629609307
1915,5,0.751528236
1915,6,1.143688453
1915,7,0.214343309
1915,8,-0.261812177
1915,9,-1.391029813
1915,10,-1.546369755
1915,11,-0.888341441
1915,12,0.794470068
1916,1,0.024651166
1916,2,0.129442109
1916,3,0.752664379
1916,4,0.380538887
1916,5,0.398920974
1916,6,0.641807593
1916,7,0.464347605
1916,8,-0.617445313
1916,9,-1.137914357
1916,10,-0.687810563
1916,11,0.129208407
1916,12,1.141252856
1917,1,-0.317018928
1917,2,-1.83794792
1917,3,-0.765516305
1917,4,-0.87348931
1917,5,0.529611282
1917,6,1.82648847
1917,7,-0.130531914
1917,8,1.022156794
1917,9,1.177042943
1917,10,-0.769901393
1917,11,-1.532424753
1917,12,-1.830866758
1918,1,-0.107687421
1918,2,-0.806426423
1918,3,-0.90685395
1918,4,-0.391808803
1918,5,-0.425478585
1918,6,-2.762591622
1918,7,-1.22653919
1918,8,-0.674668041
1918,9,1.316079913
1918,10,-1.469353719
1918,11,-1.081817226
1918,12,0.116343002
1919,1,0.203134228
1919,2,-0.195954275
1919,3,-0.014654853
1919,4,-0.820007977
1919,5,-2.012954381
1919,6,0.361520554
1919,7,-1.286114976
1919,8,-0.219633708
1919,9,0.225761927
1919,10,-1.222206498
1919,11,-0.98626048
1919,12,-0.367160795
1920,1,0.595001453
1920,2,0.126846554
1920,3,0.567015743
1920,4,0.69014491
1920,5,1.326905408
1920,6,0.362145307
1920,7,0.787628686
1920,8,-0.154261679
1920,9,0.193281074
1920,10,-0.382720573
1920,11,-0.544485851
1920,12,0.368080238
1921,1,0.562010277
1921,2,-0.160759781
1921,3,0.23835888
1921,4,-0.684123231
1921,5,0.480125762
1921,6,-1.056600154
1921,7,0.132715724
1921,8,0.391928189
1921,9,0.572245076
1921,10,0.611655697
1921,11,-0.668081092
1921,12,-0.791099061
1922,1,-0.839263718
1922,2,-0.844886842
1922,3,0.701377995
1922,4,0.00189099
1922,5,0.39995031
1922,6,0.756064
1922,7,-0.371168326
1922,8,0.788936091
1922,9,-0.862866612
1922,10,-0.693364489
1922,11,-1.589350175
1922,12,-0.885251656
1923,1,-0.866708075
1923,2,-0.357927018
1923,3,-0.327487086
1923,4,-0.401959059
1923,5,0.312790204
1923,6,-1.863707581
1923,7,-0.042432158
1923,8,1.031591883
1923,9,0.195476424
1923,10,0.603464727
1923,11,1.009275581
1923,12,-0.41616498
1924,1,-0.930648754
1924,2,-0.941476356
1924,3,-0.386225534
1924,4,0.09458553
1924,5,1.52194714
1924,6,0.926781819
1924,7,0.273615787
1924,8,-1.062046696
1924,9,0.854711625
1924,10,0.034378408
1924,11,-0.21036628
1924,12,0.169901194
1925,1,0.229056679
1925,2,0.628872506
1925,3,-0.85643043
1925,4,-0.313861013
1925,5,-0.574617976
1925,6,0.137966875
1925,7,-0.774626028
1925,8,0.024303569
1925,9,-0.660854164
1925,10,-0.305772031
1925,11,0.01560621
1925,12,-0.711593967
1926,1,-0.340563937
1926,2,0.96844814
1926,3,0.094607885
1926,4,0.494326186
1926,5,-0.813209868
1926,6,-1.249794668
1926,7,-1.478443513
1926,8,-1.177785772
1926,9,0.992946969
1926,10,1.256106684
1926,11,2.05866073
1926,12,-0.039634149
1927,1,0.100776858
1927,2,-0.771313315
1927,3,0.37820994
1927,4,0.197562454
1927,5,0.60736079
1927,6,1.160910065
1927,7,0.863138074
1927,8,0.869595633
1927,9,0.229651425
1927,10,-0.497170486
1927,11,1.078311618
1927,12,0.364696376
1928,1,0.296414389
1928,2,-0.001167169
1928,3,-0.169863609
1928,4,0.328327076
1928,5,-0.952828268
1928,6,0.335085797
1928,7,1.959666009
1928,8,2.003510025
1928,9,1.218613739
1928,10,0.334913163
1928,11,0.226742134
1928,12,-0.764172784
1929,1,-1.640274618
1929,2,-2.663986021
1929,3,-0.962487812
1929,4,-0.754499152
1929,5,0.129955606
1929,6,1.143103325
1929,7,0.647978158
1929,8,0.093885219
1929,9,0.661154741
1929,10,-0.442411659
1929,11,-0.118210212
1929,12,0.204882813
1930,1,0.402840998
1930,2,-0.531396286
1930,3,0.494843995
1930,4,0.044441751
1930,5,-0.59814329
1930,6,1.038111928
1930,7,0.396524461
1930,8,-0.327018506
1930,9,0.39506842
1930,10,-0.331835381
1930,11,0.403114314
1930,12,0.284700837
1931,1,0.3421161
1931,2,-0.693220646
1931,3,0.072685814
1931,4,-0.24521502
1931,5,0.260550648
1931,6,2.213543672
1931,7,1.058402963
1931,8,0.266142221
1931,9,-1.454702355
1931,10,-0.676680597
1931,11,0.058436225
1931,12,-0.721223451
1932,1,-0.091498616
1932,2,-1.702347207
1932,3,-0.913094748
1932,4,-0.878848263
1932,5,-0.304421873
1932,6,-1.023229868
1932,7,-0.86429195
1932,8,0.369341418
1932,9,2.014915114
1932,10,1.388262712
1932,11,0.356254389
1932,12,1.361130298
1933,1,0.101106132
1933,2,-0.163453764
1933,3,-0.129518952
1933,4,0.145393843
1933,5,-0.460365316
1933,6,-1.573816887
1933,7,-0.37812376
1933,8,0.138629032
1933,9,0.267664038
1933,10,0.771765828
1933,11,0.024183365
1933,12,-0.854011665
1934,1,-0.583086224
1934,2,-0.729693139
1934,3,-0.073091403
1934,4,0.497682835
1934,5,1.048469407
1934,6,0.80595249
1934,7,0.529102439
1934,8,-0.097016455
1934,9,0.11991411
1934,10,-0.457184181
1934,11,-0.047075842
1934,12,0.886152842
1935,1,-1.499297862
1935,2,-0.585675798
1935,3,-0.910014713
1935,4,-0.343239825
1935,5,-0.938059937
1935,6,0.39605195
1935,7,0.848177326
1935,8,0.31355357
1935,9,0.403742343
1935,10,0.672451008
1935,11,0.431700011
1935,12,-0.065595536
1936,1,1.315340674
1936,2,0.345110978
1936,3,0.596411058
1936,4,0.430021235
1936,5,-0.177691505
1936,6,-0.57661427
1936,7,0.387368721
1936,8,-0.33471447
1936,9,0.029327263
1936,10,-2.019399591
1936,11,-0.585265919
1936,12,-0.113253111
1937,1,0.245567895
1937,2,0.687690483
1937,3,0.639051013
1937,4,-0.000213521
1937,5,0.388042268
1937,6,1.838093711
1937,7,0.10801882
1937,8,0.417268103
1937,9,-0.003208475
1937,10,0.201361857
1937,11,0.376613973
1937,12,-0.39967237
1938,1,-0.539171063
1938,2,-1.05435831
1938,3,0.059696569
1938,4,-1.064754763
1938,5,-1.180684381
1938,6,0.836895134
1938,7,0.038603299
1938,8,0.371009429
1938,9,-0.363673641
1938,10,0.331728379
1938,11,0.595373491
1938,12,0.139618508
1939,1,0.750811293
1939,2,0.334042542
1939,3,-1.037868107
1939,4,0.365653808
1939,5,-1.447386512
1939,6,-0.867027178
1939,7,0.194384644
1939,8,0.30916651
1939,9,-0.477403863
1939,10,-0.113305216
1939,11,0.233113581
1939,12,-0.723052717
1940,1,-1.631309451
1940,2,-0.742491352
1940,3,-0.629054222
1940,4,-0.334008782
1940,5,-0.43129382
1940,6,-1.215806743
1940,7,-1.107454015
1940,8,-1.27274392
1940,9,-0.245546336
1940,10,0.169119824
1940,11,0.705694202
1940,12,-2.201856308
1941,1,-1.022921057
1941,2,0.599848165
1941,3,0.698355195
1941,4,-0.487205396
1941,5,-1.317651802
1941,6,-1.297478093
1941,7,-0.532329959
1941,8,-0.595151141
1941,9,-1.508745851
1941,10,-1.164370221
1941,11,-1.325174782
1941,12,-1.537510382
1942,1,-3.346214947
1942,2,-2.424210921
1942,3,0.424290372
1942,4,0.722536846
1942,5,0.886992925
1942,6,0.498404174
1942,7,-0.329060388
1942,8,-0.458600504
1942,9,1.004622336
1942,10,0.801063674
1942,11,0.076568923
1942,12,0.887447977
1943,1,-0.482964626
1943,2,0.413477336
1943,3,0.772528368
1943,4,0.938137028
1943,5,0.493789747
1943,6,-0.050430697
1943,7,0.474287698
1943,8,1.174040458
1943,9,1.891115418
1943,10,1.330861168
1943,11,0.011270661
1943,12,0.530854573
1944,1,0.304942376
1944,2,-0.887223765
1944,3,-0.974269758
1944,4,0.617873209
1944,5,0.38131557
1944,6,0.026830237
1944,7,-0.201032646
1944,8,1.033264771
1944,9,0.735248019
1944,10,-0.516725937
1944,11,-0.976370886
1944,12,-0.449031773
1945,1,-1.380596621
1945,2,-0.357115874
1945,3,0.212049873
1945,4,0.899383384
1945,5,1.433834164
1945,6,2.423416176
1945,7,1.68182837
1945,8,0.99775198
1945,9,0.449580765
1945,10,-0.514026807
1945,11,-0.075684858
1945,12,-0.039300766
1946,1,-0.186065847
1946,2,0.322175439
1946,3,0.287322845
1946,4,1.132567739
1946,5,0.612796329
1946,6,0.855583203
1946,7,0.636314853
1946,8,1.395559459
1946,9,1.903140338
1946,10,0.300093023
1946,11,0.488076161
1946,12,-1.00674294
1947,1,-1.735355669
1947,2,-0.136889768
1947,3,1.316389751
1947,4,1.04889955
1947,5,0.610430504
1947,6,1.600829192
1947,7,1.185619284
1947,8,1.52530625
1947,9,1.127563961
1947,10,0.2899644
1947,11,0.672294437
1947,12,-0.226751726
1948,1,1.0442276
1948,2,0.063148304
1948,3,0.466747187
1948,4,0.493351064
1948,5,0.674028396
1948,6,-0.001320653
1948,7,-1.863102876
1948,8,-0.170880084
1948,9,-0.119723435
1948,10,0.758885969
1948,11,0.402757965
1948,12,0.395291876
1949,1,0.770794372
1949,2,-0.207291062
1949,3,-0.993058775
1949,4,0.926006163
1949,5,-0.166338459
1949,6,0.114722556
1949,7,0.285442247
1949,8,0.058192155
1949,9,0.971535838
1949,10,0.864010246
1949,11,0.122276565
1949,12,0.559453828
1950,1,-0.063346728
1950,2,0.599074985
1950,3,0.390328568
1950,4,0.113492942
1950,5,1.191486412
1950,6,1.924420347
1950,7,1.716044639
1950,8,1.431029713
1950,9,0.435244113
1950,10,0.260970882
